title,link
"Afcons Infrastructure Secures €677 Million Croatia Railway Project, Marking Entry into Europe - Spherical Insights",https://news.google.com/rss/articles/CBMiywFBVV95cUxPMWpYMGpLdnJqZEdpVWI3cW5ueDF5QVFnR09BZUZZRVh3bmVQbEhIalM4bVhQQkQxU3I4T1BfajJydklobmRnUkx5SFVUQW84cmFfY0kzcXhTanVoUkk4U1Y1WUJzcHpFaERzMU9hU25zSElLYm0wS2paZk9CYzBtZkdwZnNBTjdhY0lXbW4yRkFWYkZrd2dORDFxdzlFVi1ucVdxYUU2d0hIcnBkSkhpemVSa2t1dU52ZDZCa0p3anhKeHpOUGVtMjNQRQ?oc=5
Mizoram MP seeks World Bank support for infrastructure projects in State - India Today NE,https://news.google.com/rss/articles/CBMizgFBVV95cUxOclFXUlRsMllGUWdUNFExSUFZREJUNXEzX29lZmZtbzRWcHhhRGwzaVJ4U3BsOTc0MnM3QmpQc29YaHNiNXJyOTZyNUlMcGdjWmw1N1dLN0p2UTlJY05VR1M4dXpXUFBFVjd6Z3VHMFU3c3ZicUFEUVB4dGc5dFdtc3hjdUlaZFdVcWVCdjQwd2tBRnlDZEl2LXgzbXFKNEJ0V1NWazBwTmNtUVIteVZhQVEyY1lmNzZLNzBLQTZ1WDdIcVlNX1VuNkdpTnRYQdIB0wFBVV95cUxPR1JZZDBKNGhtT05CYWhvMEpHX3FrLVdVcjE4UVNrLWJnZDdfOXEtUHp5ZTcyU0hmT2k5Y0NWbjhkMmllWlktTUtaNEFMemtmcTN0NldZa3VHOEVXVndzRzlwNDN4Uk5SUVRJY1Z6R0ZfeGV5NzZxVUNyVzdrN0VoN2FLN2RaSGxJUWN0aHRVbE1YOERpaWpYY3IxUzNJSmx6QXR4aV9CbEV5YUlpUGJxRTAtOWJmcnlxT1JoX1MwemJUeXE0b0pITnptRDhkYzdKeWE0?oc=5
"Indian Railways approves two key rail infrastructure projects worth over Rs 1,950 crore - The Statesman",https://news.google.com/rss/articles/CBMi0wFBVV95cUxOTVByejRjbHN5VUUxZFlLMnRMWTh4aEVuX0FQUkV5Tkc1UjJydXREZVJqWUlLOXdlWll2bmFmaWlKSWNPUnczRzZCckNFUGpEdVN6ZzFKeWhQTWhKSHlMRXctX1Z6bUdiaWJUVTNnaWwwNlF1U2dfRHl5LUx6WUdQMngwZGlmcHA2ZldOTWg5YmhUaTJ6MGJOcFZ1cE5UaWNQTHRZanYtS282eFNNcy0wTnhUdUlTc0RWbEdac2JXczREZnBRQmxJOFlQZklQY055X2ww0gHYAUFVX3lxTFBpSjdKbmluWktzNWVKWTd1WFkzVW15YlAxUlhjSmp0UV85YVdVTDNzeXFCREpBZzF1aVltZVUwME5ZcHpUQmF3OXYtM3dZa1kyandUTGc0MmJQcFJKcFBUVG1XQ1JyTWt6XzhaTERtakhpTWpWdkVORnVrVDEtalBpOVFhNllYUUpCZWlDU1FydjE4WS1JTDRWLU1rQmUwYUpLbjd0dGVtVzFNWXpQUTRmMC1wdUhzSmVPODBIMGtKa0ZZOGxJNzhMUXp1X3VoR0pFNWNVQU43ZA?oc=5
"In TN, new CM Vijay faces big dilemma over big-ticket infra projects—which he once firmly opposed - ThePrint",https://news.google.com/rss/articles/CBMizwFBVV95cUxNRmpLTGtYRURBSmdfNjFic1JPb2VOQjhuRFdsTmwxYzhES3ZJT1ViczF5dzF3MkczYUZaN2F5amxuMl9xbWVhZnNacEFHanc2NjdGRUhoTUFscGlkdTZ0RG1kcG9pcThvc2JVZGFHWUZuZ0ttTkNkekJQV1N5VC1HX3hFTVhva0M2QU13elJyWXhaUHdoWnl2WlYxT0JraTdhWnlRWkVNZGotUUZWRjBRZldwZlJiOE9mV01YdU5nbk16U1ZNTVAwODZQazZuRGfSAdQBQVVfeXFMTTNPSVJoVGZxYXprMk1mSlBPdTZvYWl4b2c3MUZVREg5UV9kUjRQZ1FuQUJmakZqcjc5c0dCZjl2NHJfcDd6aHpKcnZqMm9sMHlqR2swY3pKTW9SUVhFUU0wS2h2OVRnSjdpTnp3Qm5vemhGaDBiTFZ4a1hBVWFvWDZFVEpuQlFBOFcxRURqRmYtTFFfa2JfV09DLTRCbG41My1sc3NqWWtVV0lmUVp0Y21CeG54MkxQUURsUHRuV2hCNGt1SDNIa3FZOE41c0tmU0pqbUM?oc=5
Google AI Hub - Scaling India’s AI Infrastructure and Community Impact - blog.google,https://news.google.com/rss/articles/CBMioAFBVV95cUxQemNnY1IwZndqX1hNU1ctS1o2SDNZc2JPb2RQS0paSnJCMktJZWphbHVWVXN6c2U0TlZCQWFraGVTRlBwT1hfcXhIU1Nnd1JSMFhZR2VQUThyRnk5a1VyR3d2Q1QwY1lNdGNiRXpJWXNRTmNjNXpZWW5oTi1JUWVtU0EtQ3FyekRsRFBuMVZ1cUpyMGxxTzluTDNnSGlmRDBI?oc=5
From build-out to scale-up: India’s infrastructure moves from projects to platforms in 2025 - The Times of India,https://news.google.com/rss/articles/CBMihgJBVV95cUxNQTZxcHE2ejd3Vkpjbnhqb0w4elVSQy0wYmNMdmc4ZVExV1pLQUx4X25kY29ITHA0T0pJbTE2UVp0R2MwZzFxc19hakRieU5ndFFjQW1Ra3oyTzFTdjU1aThkUTlXcHdYbUo0ZkRuRDJLRmFpM2JtRTFLU19nTXl1X2x1Rm5oVGdWdkJzRnRLNUJ2dzAyRGFRN0hXR25ZWUl1dHhCbVBwLXd6MU1oZmRNelZmR1ZPUENQNDJKTk9BQ0J6a1YxMDcyd0tTX01uYjdud2M1NWF5QWJtWWY5cEdNVHMzZUNXbTlIS0JHa2RTT2x0dGMxVlV5S2ZlcHFoQ1cxMWRpLXBn0gGLAkFVX3lxTE16b3NPRC1URkQ4bW9ib0dnMHZzVkJYaFpvVVFsbmZtOWJWam9jZTUycElybDFuVlY1MUhnb3BQZUNBckxsak5EbHZBTnNfZlRPSXFqUDdPcGI1dVMyeDgyMGx5Z3QteUljLUhpUGZXZ2dFZThVcTQ1ZzJNeXVSX2pxT2FtR1JyNGZLMWl2dm9YUzZKZ3VUZGxXR2FNcGlTM1BpTnFkdXBfT1BrMnVsb0twajRoaERiUkFqSUFDY2ZERUpQT2w4UEpzaWlNUjlrdjdzdGdfVUpsOGRvTWRTWVZLdVlRSUVxdWo1Y0dxUDlsVmZnR3IwSnR2eXJISUV0S3pyaFNKbm1tczkyNA?oc=5
Indian Railways Sanctions Projects Worth ₹895 Crore for Infrastructure Boost | Akashvani News - News On AIR,https://news.google.com/rss/articles/CBMirwFBVV95cUxQNUlkOFRFQWZqSW1xMEpacUFSZUFKeGgwb05vX29Ka0l5eU05cmQzVmJ0aWgzNGl5ZFRJY0VlQWhQNlJpdTMxNDZhWFE4Q2pNRGpDbGtqSi11MlJqT3VmZWxyOV9XbGN1NEs1TjFmc0Z6dk1QUWdQTGYxSDdWNnVveDg1RkZ4WTFnbGdPUzEyOXZtaTBKMWJCVVFBaFlsYlBvZUllTVNrS2daSVlkTFRR?oc=5
"How India is enabling faster, smoother project development - Law.asia",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBzeng5Qk9jWG9LTkFOZV82RnRuXzI3N3NGTVVaRkZwZEtmX09HdnFUd281eC0zSTllYWtTdHp4d1NVdU5fSzY3aVBnWGY4ZWEwM3VZN1czLW96YkhBVFg4?oc=5
India makes move to boost urban infrastructure — again - Financial Times,https://news.google.com/rss/articles/CBMihAFBVV95cUxOVTByaEJuWEoxU09JT3c5clNEV2NFb3ItRFVkWl9ZeGwxdzhyZWNtMkNJWjVvQnd4d0JEWFZObzYtTGVXQUdyQmdFeWllenRfN1V5UWdhdjRKQUZWN0diRUkwTEp5Yl90N1dDRDBVSlhnVGdtTDhmcHFNZ28zb3RFUEtWQXY?oc=5
Sports Minister Dr. Mansukh Mandaviya Virtually Lays Foundation Stones for Six Sports Infrastructure Projects; Inaugurates Two Athlete-Centric Facilities Across India - PIB,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBjVWVjRWZuODFDM1BHYVRUNk1MSXFCYnNjeGt6N3NQT0hxdHVLdEY2QU1zcjVKNDJseXBiRUNSNldaUGg1TnVyY3FQTkR0WmNOeU83OE0wanhCSF9MU2Z2UFhhVmRJcHlO?oc=5
"PM inaugurates, lays the foundation stone of multiple development projects worth around ₹33,500 crore in Delhi - PM India",https://news.google.com/rss/articles/CBMi8gFBVV95cUxOWHFiRzdjWUwtVjZjRGg3cVA1cVQ1TEVYNUdsYnZCZ010VDhpSjk1RlVOXzB4djIwMHlWN3ZyQ2hxcGhyZExzS2libVRmWDF4ZU1uQWgyUXliV1BGSE5GUUR0b05hbWpycmV4T014VDZybm1pOHl5dXhrQ3ZHMU53amtpVWdSQmljdmVXNElfRE4zN21rdk5mX0pfNlpxQ1VwLW11LXpGTTF4TFpLeC0zR05jRFBPYk1JS3J1ci00cmJCaUVfNjFQOFUwRTNyWlJpS0lOQ2JFT0dBVnNuWmYxQnFZblVGOEZBdVNDemZqZmdtUQ?oc=5
Defence Minister Rajnath Singh inaugurates 125 border infrastructure projects including Shyok Tunnel in Ladakh - News On AIR,https://news.google.com/rss/articles/CBMiswFBVV95cUxPTW5CNnBwNFpYS3JsUGVlUExTM25qLTJyanA4Wm9iZ3czTGktTkgzOUNvcVpsWm5ISDFocW9RYmVpY2JGZ2t6bFd4U082b3F0TlNpb3p5WjhHTHBqdm12bGZER21KMFBIamV4YkRCVlNFQkl0QVZnaGFiOTBwaTR5Sk5NRXlKdGhRZWxvTHhHRGpVX192MmpvckRvRGlqOElqRmpJQnQtMl9xaF9aSWZVU1hYbw?oc=5
Infra projects see cost overrun of ₹5.61 lakh cr in March - ET Infra,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPSTR5T0xsanIzMVl1MnJLT1dETG5XN2dXcmotLWhfeHlDV3NSZ3o2TUlGN0t4NUlrNTFaeEhuNU54WGlwbUVEbElqbkFhM0VEek1XT0RvZnNXbGZxNmRLUTZDWkZFWFZaVGRRY0pzOGhSalJPb0I4SVNOVUdDTTdYcXdoZEZhSmt5WmRiX2VCVTJzOVNtZjd2ZGl1M2xPRU5FbE0tNFowSXI0NlFkVnRTZkpQUFdmRG5zYXBNTUhRUWVDYmE1VG1NMDJuSkhTWncwb05NSEktVUwyRlFXajBXanZoaEVNRVEybndSMFREb0J4eU3SAfgBQVVfeXFMTnlyVGZ0MkhkLU9wSlh1cFoxRGRRcU5PNTVUb2NKd0NvU0RUZ3ZtZGd6YXIzVUVVYVpvMWJ5QkZpX0xRVFJyME9Qd2tucTl1X1NMRG5GcS1YdHpja2g0aHBBU0F4WnN1Y1hRZEZfTHo0VjV3V3RsaFZnRlN0UWhWNFJmZjFVdDkydnV4OE15SnVNak5ZSzNVcUtKN0l6aERYdjRpOENxRHZJS0lzbHh1eExyeTJxRDNnWDYtN21JcnI5RzAtV1BQX2VsS0VoWXdpWnhPVi03N3BpU2d1VWh5czVQSGFIWnBNeUZnYkFhLTBSaUMyWldEYTA?oc=5
No locus standi: India rejects China-Pak joint references to J&K projects - India Today,https://news.google.com/rss/articles/CBMi9gFBVV95cUxORTlmeVBfeWZ3ckFlbE9RemVRek1GcmJTS3ZLaWFrNXhnNjdObEpnZDh3dVlNTVRqSDBQb29aM29VOURvNDVmUERDTGJGcjctYXExaTlORHRKenh0dkIzOF84azNMQ2RkYlJ3V2ZDR28yV2ttc1hjdE1INmVtWTk5dHBya1h2dnBaeUdRNVpDREgycnB0c0VMZ3NWVDFHMnprMXNLMl9ZVFJ2aU5UVVBXX3ZlbmhjNDRHVDhMaUpTdlppa0lFbEFPcTBBbkNfNUdVTnhaNF9HcFA5RG1wenVPY1Q2eXhTazNXa0tUNnZQOC04N0c3dFHSAfsBQVVfeXFMTmJqQ3QxbGFoTzhOUDZJaXU4U18yTmZ0UGMza1U1ZWRKZ3BnZGFNMGdlZDFWc291QlZKYmlnSDdoNlQtTHNUaEFMWDV3Tkt1WnE0TUd6VHRzYU5nTV9lLTh3MGlTemQwUXhTNHNTUVNRdlB4b2lMOEE1MDNDYTAzb0Fnd3VQYmQyQUN3UEJHY3BoZDhfWjdHWnlwRFIwbzJsaUdUWU5SLXdHU3FraFNKRVJYcDdRaURJZUV5QV8ySy1Ib2I3cm4xUENRZkVRTHhaY3JiTFFHVFJKZEUybkNqUUtVcFFwOVI1RHIyd01TcFlnd2JMc2ROejNzb28?oc=5
"Metro Expansion, Pod Taxis: Mumbai To Unveil Major Infrastructure Projects - NDTV",https://news.google.com/rss/articles/CBMiswFBVV95cUxNTjJFZ0dwN3Ryb21BR0RhZUc0NUlFaGdwRDYtc2lVZ3pOMnFvRVBiem9IS0w1VnQzT0h5XzlRak13RmNsMlU4ZXRFYU5DRWU2N0FGMmtZRkdlWFNzNDR5UTRQeHZLME9SYUdJUlJYQ3hyU28yMVhFWGhrQnRWRUEycTZhQTI3NzdpVkFvRUVjRC00MkdNc2ZiaUI4bUV5U2xvc09xOHA4aVRJVFBsUVdKakVKNNIBuwFBVV95cUxNdlc5clFWcFN4LUJWSmRsYk5JRF9wdXdnLTlZdjJiQ3pNXzFFY1FxSERycDhDRkFnelZ6YTV4bUxTOU4yTXpLd19xWEFhQUtUa2dZZXFIWGZNNHEtbHFJeFNaSEEwN3ZwZ1NaR04weTVXX2VMT2hhd25Fcm5naUNCajE0U2lMcTZXczk0ZlJ3ankxVmJaQ3R5Y1B4Uzl6Z0FuV09udk5QTVdlUVVrclUyQWctcFB2MTFJXzBv?oc=5
"PM Modi launches ₹4,000 crore projects in Sikkim, calls Northeast India’s ‘Ashtalakshmi’ - DD News",https://news.google.com/rss/articles/CBMiuAFBVV95cUxOeFhJREhPOTVfaDNMR2Jnc1o1ckpzYm5OemVzemlmcjVzNzFTaXByV01iWC0xRW8yOFRMV2tyaHJnWDF4MExCR3R0SGROX21LY1dmWENVY015ODk2cDMzUkRsVVJ0cXU5aVhRV0lWTmlFSUJ2MEVTaTlYbWZLaFR5b1RDNmxaWUVyMlpYZGlpc05MSjVSY2hGOE1OOTRNcTVBbTdSUjZzb21TWjVtM2RYYXVHX2Z0WU5T?oc=5
Why life Cycle Cost Analysis is imperative for government infrastructure projects - ET Infra,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNTm5EZXRvdU5RSER0VVcxWVNJQklhZHo3MjZ3ZDdlMDVxR1ExcVdMNm5ETjctSHdmNVhjN09Wek1JM2tKWjNYSklhRnJlZlRoWV8wY2tET2k5UjI3bXViRVZQNWtsaFhHQVh0WTFFczdKVUZodVltQ29fQ3JEeno0bmpJUVh4MDFOSF9qM1JwcnNjRGRTUnVKVWk5TkJBMWx5S2tfT2hsRjJLaDJ3MXZJdm5RR2U5dTVzaFdvek9vLS1mdm5DSnIxSW5Xd0ZJMjhpM3NnNjFrclUzSlotSXgtTGV0dWVJekXSAewBQVVfeXFMTW1SamN5UnBEM0tUN1Vua1N2aEtSVG5DbGpMZjk1VFMyUk9iamJtUVNMUkVUNkx1bC1meW5FRVpkWnV1WGJtQkVOenhBNmpYLWo4UEUybWNQTEQ1cE5fYk9JS3dObFdRaDducU00VW5wUXQweGFTZ1VHblR3MDBkeG9tZGh6bGxfRGZSVFBObk0zMEoyLU5pMzl1VHNtTVhUc2VMUTNjdFNQeHdDLWhWTnVuOXo3N2toUUszdVdIOFBCWFRaZ3BvSTlPZm1mZFdKMVdZcjdGMzVLNGVfeXdhY2F4YV9uMTdCU0wwNWk?oc=5
Infra projects see cost overrun of Rs 5.52 lakh cr in January - The Economic Times,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQUHM1TndsWUF0ckNpVTdXbDM5Q2s0eUhBZFptQ0tUazRfWDdTTy00eFJTcFBaWm1TaDhyR2Q0V2ktMEozUDFKaUdjN29DdkJiVUw0Y3BZcmJ1dGNuQ2VKNnktSDk1bnFVbUZYVXNlVDBXcGZmTzlqZ0I5Y25fbnRGMnNpOTNUMnF2OUtBN1QtWEVmRzRKMGdIb2M2X0lsbnRueTZOMHVIbDBpMll1QjRsWDFnZG9wN3ZYVGd6emxEenJSQ19VNzF1NVBUZnc1RUZpbjJIMk53MmotQlHSAeABQVVfeXFMT1pRWHdRdmpqc0hVeEFPckZYOUpqU0NMR0s4bDhlZV9MbDI0TEVLeDJCSmYxTmlDaUZ6SVFWeC1NelJNMkN3Z2Q2WXJRUkVreXk3cElOZkpPMGI3OXdvSFA4S3dWMW16YnpDM0ctVU9UZmpkb285c3hRM1JPVWFaVXhXQ3pNS3YyM0YtSEJYaUh2UkUxOXNWZlVsTkV5NDRpc25OdzVWTFRxU3YtLTB6RjhfU0Ywa3VtMFVyRFRORGI2cmJrTGZ5Z0NwVXY5SnFaZ3VPSF92aURVN0Q5WVliaEQ?oc=5
India Upgrades Military Infrastructure in the Northeast on War Footing - The Diplomat – Asia-Pacific Current Affairs Magazine,https://news.google.com/rss/articles/CBMipgFBVV95cUxQSlRBVXRrUTBKcmJIR1Nrc0hNWlRoYmxsVjFYcU5NZGpTWkp5STVubWlmWlVjZkpWYlQzVmtfSHNsNFpkTXQ4V25SNm01dl8ydmFIXzJNd0FNVl9OWTI2TEdoMFJQSWF2TkhQbkUwTGNoUzQ0VmJjQjF0MUJ2YlBidXAyNGxjbnd3OUcxSy1wdUtFMWw5MF9oa19OOTBidEpPZy1wcDdR?oc=5
"PM inaugurates, dedicates to the nation and lays the foundation stone of infrastructure projects worth over Rs. 4,400 crore in MaduraiInfrastructure works in Madurai will improve connectivity and significantly benefit the people across Tamil Nadu: PM - PM India",https://news.google.com/rss/articles/CBMi3gJBVV95cUxPRmlhMV9iWnpfVWgwSUVCR1FNRXYxRkw5TkFBUm9TY3VPdnRmRTVXdG9Fd2l2UmpLb05HNnZBZ2R1TjU5cG5rakFVN3d0VlVEREw5bnhFdVhFb0VUODVua21ad1R4bXctdFdMM3FYZHpvNDFxcGx3d1VOSldkVDNPODBoS1prOVRLSHdGUnFMOVNIc2g0V1RfMnlKbVU1TWJSWXZ0bklaUFVfZ2RnN3BZSEZTdXN6N2RmUUFJeUl1aU84ZWdSRVFPd21ucHMtN3lnaHVEUHR1LWZBdWt3bEw3dG8yeFQ3SG5uUW42RkNSblA4M20wLWF1aGZESGh5ZXNtNzJLU1ZFQzktTUhUV2twMEkyZEI0ODZ2cWt0NXlCS2hUeTJQMWkweTZqY1NuRnRXY1o3NldjSEZDR0pMSmRxN0hXZG51WmhZVmp2NV90bjBWcTgzSllNUnl0Q2JJUQ?oc=5
Press Note Details - PIB,https://news.google.com/rss/articles/CBMiigFBVV95cUxQUUZ3SFZ0cFYycmppQ2Q0TE9RbFJQcU1ieDAzM3NPTm00TkRyYjh2U21JNFF1Si1ib0c5ZUp5RWl0bk54bUhza2ZtQlNoaGl1NmZwMmRIQkR4dkNyT2Nsa0lHQjg5RXBIV1BCc1VHRWZBX1YxVUo0MGZmTS03ZFRfcUc5VXRJTHRsYmc?oc=5
Resilient infrastructure to define India’s journey to Viksit Bharat 2047 - Construction Week India,https://news.google.com/rss/articles/CBMixAFBVV95cUxQaXgtTElMUFFzY3dIVkVtTDljZVAxeHJuZmhNQ05ES0xubnlSOU1reWh2MmtXcnRoeExRVDJLMFRaZFhTM3FpUmllcVdBaWR4UVlvLVljWW5CV2ttZjJzaWZ4QXdqbXZxZ1B4X0ptV3dnREJGdVJjVXpTOEpVTEVTeVhEUGRqeW4tcy13cmx4bW1LcUd3Tm1rbVFzekt1STJrRXQxNVcxYmdhTnYwRDRZcGJsaFB6dWhEWGt1TC1jcHZZM2I3?oc=5
Nitin Gadkari Announces Construction On Six Road Infrastructure Projects in NCR To Begin By Next April - Outlook India,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQc0F6T1FHdUs1cGZJRHFOS190Nk4tdERFbnM1WVd5ejIxQTFWYzRFaGU2Znl6X1dRUEltMk00ZXJzMzkwVmw0RUtGTWttOXNfQUF2Zm4wejdhNTRLWXYzWWdRU2FPYzNTQ3k0ZDNYc2JVZjlHQVR0QlJHOUR4MkRrYmdRT2pFU3BzNEozOGNfY08tUFlndy0wSGxaMUNmRWZISFZBODFfMHZiQkR5blhXbkUteHJONjZxVkJ0MDJDSWpvTTNraE43TGNvT2MweHdmaGVQLS1zb9IB5AFBVV95cUxNSjVqSDFIcS1HUGh2SjljMDhsMGNTMXpiVDlFZFNJencyMnRKT2x5c3BLdkNnQ1ZIMnFPaE0xMTMwN1ROWU1JbkZHUnMtRmdGNHY5aUJvOFlQYkZWMUlKenY3N3JCZU5WX21TUFJiSjlFRG9sako0Q3AyMFhkX1dNSFkxeFhORWhiQTJNd0hfc2FCbjJERVJoN0FyM3VjQzV2b3BTNUlfNVdzTDhQMHE1c0ZxVV9YcXZod3ZRNUJlVmhrQ0YxbnJobVV5YjlYMmVMWWlrb2luRkVqbWVWWkxHdnNJOFc?oc=5
India's Infrastructure Financing - Drishti IAS,https://news.google.com/rss/articles/CBMilwFBVV95cUxPWDh5cnBNUWRhRC1xd0JSSlhWc294NVlObVFwWlRlbnJaLVJURDJncHRoSWhqekRyR1NXNlFuQTlyNDYtWGZENktHVmdtN19tREd2THdYby1Mcm1JTFhVOVRKQXduQ1g1MVNqSDM2clZJR2FxLUsyaGNfVTlSMTktNjRLMzk5b2xjWWR1ejJCSDBfT295b25J?oc=5
Network Planning Group Evaluates Infrastructure Projects In India - SMEStreet,https://news.google.com/rss/articles/CBMipgFBVV95cUxQOXd4bkRjVmh4X0p4WVdHNlF1MmRpamJtc0prelNPRTc3SHlzVkgwa2EzYkxVLUN5SlVyWXV0ZnBIUEpRWXdEeFlseVNwT0VTOFQ4QU90bE1WTnl5QnBVUHNWdDZYZmlhNnVJdkYwY3NNT3VvaGgtS0tJdGptaG5LMHdTNzZIMExIS29UZURvUjlHRnI5NEltS19JT0tVZGN0NUFYd0130gGmAUFVX3lxTFA5d3huRGNWaHhfSnhZV0c2UXUyZGlqYm1zSmt6U09FNzdIeXNWSDBrYTNiTFUtQ3lKVXJZdXRmcEhQSlFZd0R4WWx5U3BPRVM4VDhBT3RsTVZOeXlCcFVQc1Z0NlhmaWE2dUl2RjBjc01PdW9oaC1LS0l0am1obkswd1M3NkgwTEhLb1RlRG9SOUdGcjk0SW1LX0lPS1VkY3Q1QVh3TXc?oc=5
Infrastructure Projects: No to Stagnation - Open Magazine,https://news.google.com/rss/articles/CBMif0FVX3lxTFA5NjgySllYQzlJaUk3SFZDVkhsSjROX3d1akwtWDZjQ2pSM3NtUFc1X2dXeDc1S0F0Q3liWEdaeXFHTnZ1RktIeWxQcXJ5RVJpX3BrZW5DMzlsUTdkby0zRjRoRW53TVpmWEhjSmpBSWtWT1JPbnRDZTBtb2wzWk0?oc=5
"Infrastructure Financing in India: Trends, Institutions, and Innovations Shaping a New Development Era - Kashmir Convener",https://news.google.com/rss/articles/CBMixwFBVV95cUxNb0dmZzc5UDBEV1V2UDZnQllPTkhhLVlmNHFEbzdrN05FWFdlRWFRdFlpdm5zSmZOUGdLVXozZmdaWk92djhNRVJhTkdOc21qUThia2NkWG9KT1RfZVlQUkJRWlZoUDFJMXdWaVhMUFdwZzRuQmU1N2gzN0czMi1aR1o0Y1E1SU1TMjlnTGU5bUF3bE1IY3VnQUtMTlhJRmUyUkJGcEE4R2d6NVZQTFczYmRNUFp0ci1oVVJ1OFdlRzVYdjVBeVpj?oc=5
Why land monetisation is emerging as a core funding model for infrastructure - ET Infra,https://news.google.com/rss/articles/CBMi6AFBVV95cUxOdW1MUGtYRl93Uy13WnpRRXdEdzgyVDJmTEVUV2pMcDNWV0FPczhTZjlBbHRjVjM0WXJMRms2SWdFVnRoUDBLWmsxVEY5dmw4ZDhQam9JTjlhTW9hS2VGTldaSVVOZVd3Vkw1R1JRZEZiY3ltb01YbmhYcnhjZTVyTHFVcE5Kd1BGVmpfWXBmRkFlcGxJQ2pUUVdGSnJBcUg5STg2TVhJN1ZOMXVDbWRiX1BTMUFLT2ZuaFotbi02Z0NJblc5OVVQMV9KcVhwX2taYjlqdnJZVzFneTI3MFNRTW42ZW0yYmlT0gHuAUFVX3lxTE1zWThvYzRaTmp2elhKeGVwaHNpY1JmaUh0RFBnaksyWE9QWE1PeE5QRHNiUkRESDV4YloxZC1DUC1PVUJpeUpNRW1fZ1IyY0FHVjVCekhDbktiTUR6LVdHMFdnTnVSUWplRzd1d0hmcDYtZ0FMNzZ1V2M5ZndsS3BmTTVBXzI1WWI0RFJDaTdtV2o3WE5ZS2s4cEoxMlpta3dINFB1LUluN3hmYWRZSEJpS2dwbXc5QWxXTjdDYlJ2Sm94MGpNY3VuSlUyeDFERG14U05wZDllRXIxSDk2dVB3dVlqUFJUQVozNTNJS2c?oc=5
Mobilising Capital: Diverse funding avenues driving infrastructure development - Indian Infrastructure Magazine,https://news.google.com/rss/articles/CBMivwFBVV95cUxPQUc2T2ZIb2JibUVCbkhrdldlMmp0aktKcmsxQU5HbVVxd0VyQVMzaVN3c196UURVTGFJNEpUUllyMERWems4MzVtNjZDRS1YeGRMNUdrSUhyeUQyRkdLUkVpZHN1dGVHOGtXUmZaeF96eXFIT2tKeG0zYnlsX3lOWFV2S2RqOW1RTzB3LThGZnJ4ZGhGV3JTU2Y4Wi1NQ0FXUnphbGFFcHRCWHI0WnpFeXVadV9OTjd2VzdZWG9nNA?oc=5
Infrastructure imperatives: Building it right - Construction Week India,https://news.google.com/rss/articles/CBMilgFBVV95cUxQeGc0dHZGNVRYZHpKcHNPd1dZcHNZWUxCdHB3VV9fdVl2QzBnQUUxUkZBQ2ZNUV9uSVF0NURTLWlTLUhHMXI4cjFVVjdNUEw2STYtN3lWUEdSZHFGWXVKMW9pLW9tQnlPRWdReXhtcV8wb0x4Z20wMEM3WjJIaUlwSTBCNTRtbTVsMS1zdTAxdkVFTDRLdVE?oc=5
Delhi Budget greenlights key infrastructure projects - The Times of India,https://news.google.com/rss/articles/CBMiuwFBVV95cUxONXZvVUhvMk0yZnVvNmpPNmdfN0hkX1U5aG5XdmRhUUNvNkIyemhyVHMzOC1zM3NaUEcxT1pabnZJMVp3Vm5sb19INFBHekRpUlMzWVpxNHpfTUtCeW94dWIwTXltenBfczhNanl5aUtXbmhHekZzWWw5Um04LTlCUDgyUk1TTl9OQjBRb3JUVDV3U1hicHFsaHBnbEFKNGVEYWN5VG1zS1RLR2s2cnBqMVJuTlhhc2J1TEpz0gHAAUFVX3lxTE1WdGRNWkxtOWFqZEt4S1UwekhFUEJZZDg3U19wZnFfdWRzTzBRQXdOOTliS0JRQVh6NzE4RGYtZm4zWFc0RDZBZHRRa0I1d1lMWUxVVnFHQ1lxb0VRQ0pqc0M4Ynp5Z09VOVkxdHVHU0V4elhpVnFRNXVINGdGclRsMW1JcTU5TUtMZ3Rnd2JPaVI0VkJyZGxxckw5MFk1TjEydVp3S0ktSzdRanRyZEFtbGRkQWptUHZCZDk3ajhJNg?oc=5
"Infrastructure financing in India, Challenges, Initiatives, Institutions - Vajiram & Ravi",https://news.google.com/rss/articles/CBMigwFBVV95cUxPdnctQ0JrRE9lNGN2OFRtU0ljdlVzMkQwN2RERWtJQVFDbGpubHdGSDVZU2hNSjl4LTRHbVd5SlBDWldZck51cEo0UkxRbDltNUpET3l1TGlKelZlSi1PYUpFaUFtQzBPSjN1Z0Q5MW9qdlJ5VnJCUXA5N3JnVGFDdjN3dw?oc=5
